SRX,index,!Sample_status,!Sample_submission_date,!Sample_last_update_date,!Sample_type,!Sample_channel_count,!Sample_source_name_ch1,!Sample_organism_ch1,!Sample_characteristics_ch1,!Sample_characteristics_ch1,!Sample_characteristics_ch1,!Sample_characteristics_ch1,!Sample_molecule_ch1,!Sample_extract_protocol_ch1,!Sample_extract_protocol_ch1,!Sample_taxid_ch1,!Sample_description,!Sample_data_processing,!Sample_data_processing,!Sample_data_processing,!Sample_data_processing,!Sample_data_processing,!Sample_data_processing,!Sample_data_processing,!Sample_platform_id,!Sample_contact_name,!Sample_contact_email,!Sample_contact_laboratory,!Sample_contact_institute,!Sample_contact_address,!Sample_contact_city,!Sample_contact_zip/postal_code,!Sample_contact_country,!Sample_data_row_count,!Sample_instrument_model,!Sample_library_selection,!Sample_library_source,!Sample_library_strategy,!Sample_relation,!Sample_relation,!Sample_supplementary_file_1,!series_matrix_table_begin,ID_REF,!series_matrix_table_end,ct
SRX259115,GSM1112500,Public on Jan 10 2014,Apr 02 2013,May 15 2019,SRA,1,16-cell stage blastomere,Mus musculus,strain: CAST/EiJ(mother) x C57BL/6J(father),cross: first generation cross,developmental stage: 16-cell stage blastomere,,polyA RNA,We used lysis buffer of the kit 'SMARTer Ultra Low Input RNA for Illumina Sequencing' from Clontech,We used the kit 'SMARTer Ultra Low Input RNA for Illumina Sequencing' from Clontech,10090,16-cell stage embryo 1 cell 6,"For expression values, we aligned reads using bowtie 0.12.7, option --best, against the genome and transcriptome (Ensembl, version 16 May 2011) with the genotype of both strains, in mm9 coordinates",Non-uniquely mapped reads were removed,"Rpkmforgenes (available at http://sandberg.cmb.ki.se/rnaseq/), options -readcount -fulltranscript -mRNAnorm -rmnameoverlap -u, was used to generate RPKM values and read counts. We used a file with unique positions from Storvall et al. 2013 PLOS ONE.","For allelic ratios, we aligned using gsnap version 2012-07-20, with tolerance for known SNP positions",We used samtools mpileup to extract allelic counts,Genome_build: mm9,Supplementary_files_format_and_content: gene expression values (tab-delimited text),GPL13112,"Daniel,,Ramsköld",daniel.ramskold@ki.se,"Rickard Sandberg's group (rickard.sandberg@ki.se)  (2008-2014, 2018-); Rheumatology unit (2014-2018)",Karolinska Institutet,Nobels väg 3,Stockholm,17177,Sweden,0,Illumina HiSeq 2000,cDNA,transcriptomic,RNA-Seq,SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRX259115,BioSample: https://www.ncbi.nlm.nih.gov/biosample/SAMN01997292,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1112nnn/GSM1112500/suppl/GSM1112500_16cell_1-6_expression.txt.gz,,GSM1112500,,16C
SRX259116,GSM1112501,Public on Jan 10 2014,Apr 02 2013,May 15 2019,SRA,1,16-cell stage blastomere,Mus musculus,strain: CAST/EiJ(mother) x C57BL/6J(father),cross: first generation cross,developmental stage: 16-cell stage blastomere,,polyA RNA,We used lysis buffer of the kit 'SMARTer Ultra Low Input RNA for Illumina Sequencing' from Clontech,We used the kit 'SMARTer Ultra Low Input RNA for Illumina Sequencing' from Clontech,10090,16-cell stage embryo 1 cell 7,"For expression values, we aligned reads using bowtie 0.12.7, option --best, against the genome and transcriptome (Ensembl, version 16 May 2011) with the genotype of both strains, in mm9 coordinates",Non-uniquely mapped reads were removed,"Rpkmforgenes (available at http://sandberg.cmb.ki.se/rnaseq/), options -readcount -fulltranscript -mRNAnorm -rmnameoverlap -u, was used to generate RPKM values and read counts. We used a file with unique positions from Storvall et al. 2013 PLOS ONE.","For allelic ratios, we aligned using gsnap version 2012-07-20, with tolerance for known SNP positions",We used samtools mpileup to extract allelic counts,Genome_build: mm9,Supplementary_files_format_and_content: gene expression values (tab-delimited text),GPL13112,"Daniel,,Ramsköld",daniel.ramskold@ki.se,"Rickard Sandberg's group (rickard.sandberg@ki.se)  (2008-2014, 2018-); Rheumatology unit (2014-2018)",Karolinska Institutet,Nobels väg 3,Stockholm,17177,Sweden,0,Illumina HiSeq 2000,cDNA,transcriptomic,RNA-Seq,SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRX259116,BioSample: https://www.ncbi.nlm.nih.gov/biosample/SAMN01997293,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1112nnn/GSM1112501/suppl/GSM1112501_16cell_1-7_expression.txt.gz,,GSM1112501,,16C
SRX259117,GSM1112502,Public on Jan 10 2014,Apr 02 2013,May 15 2019,SRA,1,16-cell stage blastomere,Mus musculus,strain: CAST/EiJ(mother) x C57BL/6J(father),cross: first generation cross,developmental stage: 16-cell stage blastomere,,polyA RNA,We used lysis buffer of the kit 'SMARTer Ultra Low Input RNA for Illumina Sequencing' from Clontech,We used the kit 'SMARTer Ultra Low Input RNA for Illumina Sequencing' from Clontech,10090,16-cell stage embryo 1 cell 8,"For expression values, we aligned reads using bowtie 0.12.7, option --best, against the genome and transcriptome (Ensembl, version 16 May 2011) with the genotype of both strains, in mm9 coordinates",Non-uniquely mapped reads were removed,"Rpkmforgenes (available at http://sandberg.cmb.ki.se/rnaseq/), options -readcount -fulltranscript -mRNAnorm -rmnameoverlap -u, was used to generate RPKM values and read counts. We used a file with unique positions from Storvall et al. 2013 PLOS ONE.","For allelic ratios, we aligned using gsnap version 2012-07-20, with tolerance for known SNP positions",We used samtools mpileup to extract allelic counts,Genome_build: mm9,Supplementary_files_format_and_content: gene expression values (tab-delimited text),GPL13112,"Daniel,,Ramsköld",daniel.ramskold@ki.se,"Rickard Sandberg's group (rickard.sandberg@ki.se)  (2008-2014, 2018-); Rheumatology unit (2014-2018)",Karolinska Institutet,Nobels väg 3,Stockholm,17177,Sweden,0,Illumina HiSeq 2000,cDNA,transcriptomic,RNA-Seq,SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRX259117,BioSample: https://www.ncbi.nlm.nih.gov/biosample/SAMN01997294,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1112nnn/GSM1112502/suppl/GSM1112502_16cell_1-8_expression.txt.gz,,GSM1112502,,16C
SRX259118,GSM1112503,Public on Jan 10 2014,Apr 02 2013,May 15 2019,SRA,1,16-cell stage blastomere,Mus musculus,strain: CAST/EiJ(mother) x C57BL/6J(father),cross: first generation cross,developmental stage: 16-cell stage blastomere,,polyA RNA,We used lysis buffer of the kit 'SMARTer Ultra Low Input RNA for Illumina Sequencing' from Clontech,We used the kit 'SMARTer Ultra Low Input RNA for Illumina Sequencing' from Clontech,10090,16-cell stage embryo 1 cell 9,"For expression values, we aligned reads using bowtie 0.12.7, option --best, against the genome and transcriptome (Ensembl, version 16 May 2011) with the genotype of both strains, in mm9 coordinates",Non-uniquely mapped reads were removed,"Rpkmforgenes (available at http://sandberg.cmb.ki.se/rnaseq/), options -readcount -fulltranscript -mRNAnorm -rmnameoverlap -u, was used to generate RPKM values and read counts. We used a file with unique positions from Storvall et al. 2013 PLOS ONE.","For allelic ratios, we aligned using gsnap version 2012-07-20, with tolerance for known SNP positions",We used samtools mpileup to extract allelic counts,Genome_build: mm9,Supplementary_files_format_and_content: gene expression values (tab-delimited text),GPL13112,"Daniel,,Ramsköld",daniel.ramskold@ki.se,"Rickard Sandberg's group (rickard.sandberg@ki.se)  (2008-2014, 2018-); Rheumatology unit (2014-2018)",Karolinska Institutet,Nobels väg 3,Stockholm,17177,Sweden,0,Illumina HiSeq 2000,cDNA,transcriptomic,RNA-Seq,SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRX259118,BioSample: https://www.ncbi.nlm.nih.gov/biosample/SAMN01997295,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1112nnn/GSM1112503/suppl/GSM1112503_16cell_1-9_expression.txt.gz,,GSM1112503,,16C
SRX259119,GSM1112504,Public on Jan 10 2014,Apr 02 2013,May 15 2019,SRA,1,16-cell stage blastomere,Mus musculus,strain: CAST/EiJ(mother) x C57BL/6J(father),cross: first generation cross,developmental stage: 16-cell stage blastomere,,polyA RNA,We used lysis buffer of the kit 'SMARTer Ultra Low Input RNA for Illumina Sequencing' from Clontech,We used the kit 'SMARTer Ultra Low Input RNA for Illumina Sequencing' from Clontech,10090,16-cell stage embryo 4 cell 1,"For expression values, we aligned reads using bowtie 0.12.7, option --best, against the genome and transcriptome (Ensembl, version 16 May 2011) with the genotype of both strains, in mm9 coordinates",Non-uniquely mapped reads were removed,"Rpkmforgenes (available at http://sandberg.cmb.ki.se/rnaseq/), options -readcount -fulltranscript -mRNAnorm -rmnameoverlap -u, was used to generate RPKM values and read counts. We used a file with unique positions from Storvall et al. 2013 PLOS ONE.","For allelic ratios, we aligned using gsnap version 2012-07-20, with tolerance for known SNP positions",We used samtools mpileup to extract allelic counts,Genome_build: mm9,Supplementary_files_format_and_content: gene expression values (tab-delimited text),GPL13112,"Daniel,,Ramsköld",daniel.ramskold@ki.se,"Rickard Sandberg's group (rickard.sandberg@ki.se)  (2008-2014, 2018-); Rheumatology unit (2014-2018)",Karolinska Institutet,Nobels väg 3,Stockholm,17177,Sweden,0,Illumina HiSeq 2000,cDNA,transcriptomic,RNA-Seq,SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRX259119,BioSample: https://www.ncbi.nlm.nih.gov/biosample/SAMN01997296,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1112nnn/GSM1112504/suppl/GSM1112504_16cell_4-1_expression.txt.gz,,GSM1112504,,16C
SRX259120,GSM1112505,Public on Jan 10 2014,Apr 02 2013,May 15 2019,SRA,1,16-cell stage blastomere,Mus musculus,strain: CAST/EiJ(mother) x C57BL/6J(father),cross: first generation cross,developmental stage: 16-cell stage blastomere,,polyA RNA,We used lysis buffer of the kit 'SMARTer Ultra Low Input RNA for Illumina Sequencing' from Clontech,We used the kit 'SMARTer Ultra Low Input RNA for Illumina Sequencing' from Clontech,10090,16-cell stage embryo 4 cell 10,"For expression values, we aligned reads using bowtie 0.12.7, option --best, against the genome and transcriptome (Ensembl, version 16 May 2011) with the genotype of both strains, in mm9 coordinates",Non-uniquely mapped reads were removed,"Rpkmforgenes (available at http://sandberg.cmb.ki.se/rnaseq/), options -readcount -fulltranscript -mRNAnorm -rmnameoverlap -u, was used to generate RPKM values and read counts. We used a file with unique positions from Storvall et al. 2013 PLOS ONE.","For allelic ratios, we aligned using gsnap version 2012-07-20, with tolerance for known SNP positions",We used samtools mpileup to extract allelic counts,Genome_build: mm9,Supplementary_files_format_and_content: gene expression values (tab-delimited text),GPL13112,"Daniel,,Ramsköld",daniel.ramskold@ki.se,"Rickard Sandberg's group (rickard.sandberg@ki.se)  (2008-2014, 2018-); Rheumatology unit (2014-2018)",Karolinska Institutet,Nobels väg 3,Stockholm,17177,Sweden,0,Illumina HiSeq 2000,cDNA,transcriptomic,RNA-Seq,SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRX259120,BioSample: https://www.ncbi.nlm.nih.gov/biosample/SAMN01997297,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1112nnn/GSM1112505/suppl/GSM1112505_16cell_4-10_expression.txt.gz,,GSM1112505,,16C
SRX259121,GSM1112506,Public on Jan 10 2014,Apr 02 2013,May 15 2019,SRA,1,16-cell stage blastomere,Mus musculus,strain: CAST/EiJ(mother) x C57BL/6J(father),cross: first generation cross,developmental stage: 16-cell stage blastomere,,polyA RNA,We used lysis buffer of the kit 'SMARTer Ultra Low Input RNA for Illumina Sequencing' from Clontech,We used the kit 'SMARTer Ultra Low Input RNA for Illumina Sequencing' from Clontech,10090,16-cell stage embryo 4 cell 11,"For expression values, we aligned reads using bowtie 0.12.7, option --best, against the genome and transcriptome (Ensembl, version 16 May 2011) with the genotype of both strains, in mm9 coordinates",Non-uniquely mapped reads were removed,"Rpkmforgenes (available at http://sandberg.cmb.ki.se/rnaseq/), options -readcount -fulltranscript -mRNAnorm -rmnameoverlap -u, was used to generate RPKM values and read counts. We used a file with unique positions from Storvall et al. 2013 PLOS ONE.","For allelic ratios, we aligned using gsnap version 2012-07-20, with tolerance for known SNP positions",We used samtools mpileup to extract allelic counts,Genome_build: mm9,Supplementary_files_format_and_content: gene expression values (tab-delimited text),GPL13112,"Daniel,,Ramsköld",daniel.ramskold@ki.se,"Rickard Sandberg's group (rickard.sandberg@ki.se)  (2008-2014, 2018-); Rheumatology unit (2014-2018)",Karolinska Institutet,Nobels väg 3,Stockholm,17177,Sweden,0,Illumina HiSeq 2000,cDNA,transcriptomic,RNA-Seq,SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRX259121,BioSample: https://www.ncbi.nlm.nih.gov/biosample/SAMN01997298,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1112nnn/GSM1112506/suppl/GSM1112506_16cell_4-11_expression.txt.gz,,GSM1112506,,16C
SRX259122,GSM1112507,Public on Jan 10 2014,Apr 02 2013,May 15 2019,SRA,1,16-cell stage blastomere,Mus musculus,strain: CAST/EiJ(mother) x C57BL/6J(father),cross: first generation cross,developmental stage: 16-cell stage blastomere,,polyA RNA,We used lysis buffer of the kit 'SMARTer Ultra Low Input RNA for Illumina Sequencing' from Clontech,We used the kit 'SMARTer Ultra Low Input RNA for Illumina Sequencing' from Clontech,10090,16-cell stage embryo 4 cell 2,"For expression values, we aligned reads using bowtie 0.12.7, option --best, against the genome and transcriptome (Ensembl, version 16 May 2011) with the genotype of both strains, in mm9 coordinates",Non-uniquely mapped reads were removed,"Rpkmforgenes (available at http://sandberg.cmb.ki.se/rnaseq/), options -readcount -fulltranscript -mRNAnorm -rmnameoverlap -u, was used to generate RPKM values and read counts. We used a file with unique positions from Storvall et al. 2013 PLOS ONE.","For allelic ratios, we aligned using gsnap version 2012-07-20, with tolerance for known SNP positions",We used samtools mpileup to extract allelic counts,Genome_build: mm9,Supplementary_files_format_and_content: gene expression values (tab-delimited text),GPL13112,"Daniel,,Ramsköld",daniel.ramskold@ki.se,"Rickard Sandberg's group (rickard.sandberg@ki.se)  (2008-2014, 2018-); Rheumatology unit (2014-2018)",Karolinska Institutet,Nobels väg 3,Stockholm,17177,Sweden,0,Illumina HiSeq 2000,cDNA,transcriptomic,RNA-Seq,SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRX259122,BioSample: https://www.ncbi.nlm.nih.gov/biosample/SAMN01997299,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1112nnn/GSM1112507/suppl/GSM1112507_16cell_4-2_expression.txt.gz,,GSM1112507,,16C
SRX259123,GSM1112508,Public on Jan 10 2014,Apr 02 2013,May 15 2019,SRA,1,16-cell stage blastomere,Mus musculus,strain: CAST/EiJ(mother) x C57BL/6J(father),cross: first generation cross,developmental stage: 16-cell stage blastomere,,polyA RNA,We used lysis buffer of the kit 'SMARTer Ultra Low Input RNA for Illumina Sequencing' from Clontech,We used the kit 'SMARTer Ultra Low Input RNA for Illumina Sequencing' from Clontech,10090,16-cell stage embryo 4 cell 3,"For expression values, we aligned reads using bowtie 0.12.7, option --best, against the genome and transcriptome (Ensembl, version 16 May 2011) with the genotype of both strains, in mm9 coordinates",Non-uniquely mapped reads were removed,"Rpkmforgenes (available at http://sandberg.cmb.ki.se/rnaseq/), options -readcount -fulltranscript -mRNAnorm -rmnameoverlap -u, was used to generate RPKM values and read counts. We used a file with unique positions from Storvall et al. 2013 PLOS ONE.","For allelic ratios, we aligned using gsnap version 2012-07-20, with tolerance for known SNP positions",We used samtools mpileup to extract allelic counts,Genome_build: mm9,Supplementary_files_format_and_content: gene expression values (tab-delimited text),GPL13112,"Daniel,,Ramsköld",daniel.ramskold@ki.se,"Rickard Sandberg's group (rickard.sandberg@ki.se)  (2008-2014, 2018-); Rheumatology unit (2014-2018)",Karolinska Institutet,Nobels väg 3,Stockholm,17177,Sweden,0,Illumina HiSeq 2000,cDNA,transcriptomic,RNA-Seq,SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRX259123,BioSample: https://www.ncbi.nlm.nih.gov/biosample/SAMN01997300,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1112nnn/GSM1112508/suppl/GSM1112508_16cell_4-3_expression.txt.gz,,GSM1112508,,16C
SRX259124,GSM1112509,Public on Jan 10 2014,Apr 02 2013,May 15 2019,SRA,1,16-cell stage blastomere,Mus musculus,strain: CAST/EiJ(mother) x C57BL/6J(father),cross: first generation cross,developmental stage: 16-cell stage blastomere,,polyA RNA,We used lysis buffer of the kit 'SMARTer Ultra Low Input RNA for Illumina Sequencing' from Clontech,We used the kit 'SMARTer Ultra Low Input RNA for Illumina Sequencing' from Clontech,10090,16-cell stage embryo 4 cell 4,"For expression values, we aligned reads using bowtie 0.12.7, option --best, against the genome and transcriptome (Ensembl, version 16 May 2011) with the genotype of both strains, in mm9 coordinates",Non-uniquely mapped reads were removed,"Rpkmforgenes (available at http://sandberg.cmb.ki.se/rnaseq/), options -readcount -fulltranscript -mRNAnorm -rmnameoverlap -u, was used to generate RPKM values and read counts. We used a file with unique positions from Storvall et al. 2013 PLOS ONE.","For allelic ratios, we aligned using gsnap version 2012-07-20, with tolerance for known SNP positions",We used samtools mpileup to extract allelic counts,Genome_build: mm9,Supplementary_files_format_and_content: gene expression values (tab-delimited text),GPL13112,"Daniel,,Ramsköld",daniel.ramskold@ki.se,"Rickard Sandberg's group (rickard.sandberg@ki.se)  (2008-2014, 2018-); Rheumatology unit (2014-2018)",Karolinska Institutet,Nobels väg 3,Stockholm,17177,Sweden,0,Illumina HiSeq 2000,cDNA,transcriptomic,RNA-Seq,SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRX259124,BioSample: https://www.ncbi.nlm.nih.gov/biosample/SAMN01997301,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1112nnn/GSM1112509/suppl/GSM1112509_16cell_4-4_expression.txt.gz,,GSM1112509,,16C
SRX259125,GSM1112510,Public on Jan 10 2014,Apr 02 2013,May 15 2019,SRA,1,16-cell stage blastomere,Mus musculus,strain: CAST/EiJ(mother) x C57BL/6J(father),cross: first generation cross,developmental stage: 16-cell stage blastomere,,polyA RNA,We used lysis buffer of the kit 'SMARTer Ultra Low Input RNA for Illumina Sequencing' from Clontech,We used the kit 'SMARTer Ultra Low Input RNA for Illumina Sequencing' from Clontech,10090,16-cell stage embryo 4 cell 5,"For expression values, we aligned reads using bowtie 0.12.7, option --best, against the genome and transcriptome (Ensembl, version 16 May 2011) with the genotype of both strains, in mm9 coordinates",Non-uniquely mapped reads were removed,"Rpkmforgenes (available at http://sandberg.cmb.ki.se/rnaseq/), options -readcount -fulltranscript -mRNAnorm -rmnameoverlap -u, was used to generate RPKM values and read counts. We used a file with unique positions from Storvall et al. 2013 PLOS ONE.","For allelic ratios, we aligned using gsnap version 2012-07-20, with tolerance for known SNP positions",We used samtools mpileup to extract allelic counts,Genome_build: mm9,Supplementary_files_format_and_content: gene expression values (tab-delimited text),GPL13112,"Daniel,,Ramsköld",daniel.ramskold@ki.se,"Rickard Sandberg's group (rickard.sandberg@ki.se)  (2008-2014, 2018-); Rheumatology unit (2014-2018)",Karolinska Institutet,Nobels väg 3,Stockholm,17177,Sweden,0,Illumina HiSeq 2000,cDNA,transcriptomic,RNA-Seq,SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRX259125,BioSample: https://www.ncbi.nlm.nih.gov/biosample/SAMN01997302,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1112nnn/GSM1112510/suppl/GSM1112510_16cell_4-5_expression.txt.gz,,GSM1112510,,16C
SRX259126,GSM1112511,Public on Jan 10 2014,Apr 02 2013,May 15 2019,SRA,1,16-cell stage blastomere,Mus musculus,strain: CAST/EiJ(mother) x C57BL/6J(father),cross: first generation cross,developmental stage: 16-cell stage blastomere,,polyA RNA,We used lysis buffer of the kit 'SMARTer Ultra Low Input RNA for Illumina Sequencing' from Clontech,We used the kit 'SMARTer Ultra Low Input RNA for Illumina Sequencing' from Clontech,10090,16-cell stage embryo 4 cell 6,"For expression values, we aligned reads using bowtie 0.12.7, option --best, against the genome and transcriptome (Ensembl, version 16 May 2011) with the genotype of both strains, in mm9 coordinates",Non-uniquely mapped reads were removed,"Rpkmforgenes (available at http://sandberg.cmb.ki.se/rnaseq/), options -readcount -fulltranscript -mRNAnorm -rmnameoverlap -u, was used to generate RPKM values and read counts. We used a file with unique positions from Storvall et al. 2013 PLOS ONE.","For allelic ratios, we aligned using gsnap version 2012-07-20, with tolerance for known SNP positions",We used samtools mpileup to extract allelic counts,Genome_build: mm9,Supplementary_files_format_and_content: gene expression values (tab-delimited text),GPL13112,"Daniel,,Ramsköld",daniel.ramskold@ki.se,"Rickard Sandberg's group (rickard.sandberg@ki.se)  (2008-2014, 2018-); Rheumatology unit (2014-2018)",Karolinska Institutet,Nobels väg 3,Stockholm,17177,Sweden,0,Illumina HiSeq 2000,cDNA,transcriptomic,RNA-Seq,SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRX259126,BioSample: https://www.ncbi.nlm.nih.gov/biosample/SAMN01997303,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1112nnn/GSM1112511/suppl/GSM1112511_16cell_4-6_expression.txt.gz,,GSM1112511,,16C
SRX259127,GSM1112512,Public on Jan 10 2014,Apr 02 2013,May 15 2019,SRA,1,16-cell stage blastomere,Mus musculus,strain: CAST/EiJ(mother) x C57BL/6J(father),cross: first generation cross,developmental stage: 16-cell stage blastomere,,polyA RNA,We used lysis buffer of the kit 'SMARTer Ultra Low Input RNA for Illumina Sequencing' from Clontech,We used the kit 'SMARTer Ultra Low Input RNA for Illumina Sequencing' from Clontech,10090,16-cell stage embryo 4 cell 7,"For expression values, we aligned reads using bowtie 0.12.7, option --best, against the genome and transcriptome (Ensembl, version 16 May 2011) with the genotype of both strains, in mm9 coordinates",Non-uniquely mapped reads were removed,"Rpkmforgenes (available at http://sandberg.cmb.ki.se/rnaseq/), options -readcount -fulltranscript -mRNAnorm -rmnameoverlap -u, was used to generate RPKM values and read counts. We used a file with unique positions from Storvall et al. 2013 PLOS ONE.","For allelic ratios, we aligned using gsnap version 2012-07-20, with tolerance for known SNP positions",We used samtools mpileup to extract allelic counts,Genome_build: mm9,Supplementary_files_format_and_content: gene expression values (tab-delimited text),GPL13112,"Daniel,,Ramsköld",daniel.ramskold@ki.se,"Rickard Sandberg's group (rickard.sandberg@ki.se)  (2008-2014, 2018-); Rheumatology unit (2014-2018)",Karolinska Institutet,Nobels väg 3,Stockholm,17177,Sweden,0,Illumina HiSeq 2000,cDNA,transcriptomic,RNA-Seq,SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRX259127,BioSample: https://www.ncbi.nlm.nih.gov/biosample/SAMN01997304,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1112nnn/GSM1112512/suppl/GSM1112512_16cell_4-7_expression.txt.gz,,GSM1112512,,16C
SRX259128,GSM1112513,Public on Jan 10 2014,Apr 02 2013,May 15 2019,SRA,1,16-cell stage blastomere,Mus musculus,strain: CAST/EiJ(mother) x C57BL/6J(father),cross: first generation cross,developmental stage: 16-cell stage blastomere,,polyA RNA,We used lysis buffer of the kit 'SMARTer Ultra Low Input RNA for Illumina Sequencing' from Clontech,We used the kit 'SMARTer Ultra Low Input RNA for Illumina Sequencing' from Clontech,10090,16-cell stage embryo 4 cell 8,"For expression values, we aligned reads using bowtie 0.12.7, option --best, against the genome and transcriptome (Ensembl, version 16 May 2011) with the genotype of both strains, in mm9 coordinates",Non-uniquely mapped reads were removed,"Rpkmforgenes (available at http://sandberg.cmb.ki.se/rnaseq/), options -readcount -fulltranscript -mRNAnorm -rmnameoverlap -u, was used to generate RPKM values and read counts. We used a file with unique positions from Storvall et al. 2013 PLOS ONE.","For allelic ratios, we aligned using gsnap version 2012-07-20, with tolerance for known SNP positions",We used samtools mpileup to extract allelic counts,Genome_build: mm9,Supplementary_files_format_and_content: gene expression values (tab-delimited text),GPL13112,"Daniel,,Ramsköld",daniel.ramskold@ki.se,"Rickard Sandberg's group (rickard.sandberg@ki.se)  (2008-2014, 2018-); Rheumatology unit (2014-2018)",Karolinska Institutet,Nobels väg 3,Stockholm,17177,Sweden,0,Illumina HiSeq 2000,cDNA,transcriptomic,RNA-Seq,SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRX259128,BioSample: https://www.ncbi.nlm.nih.gov/biosample/SAMN01997305,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1112nnn/GSM1112513/suppl/GSM1112513_16cell_4-8_expression.txt.gz,,GSM1112513,,16C
SRX259129,GSM1112514,Public on Jan 10 2014,Apr 02 2013,May 15 2019,SRA,1,16-cell stage blastomere,Mus musculus,strain: CAST/EiJ(mother) x C57BL/6J(father),cross: first generation cross,developmental stage: 16-cell stage blastomere,,polyA RNA,We used lysis buffer of the kit 'SMARTer Ultra Low Input RNA for Illumina Sequencing' from Clontech,We used the kit 'SMARTer Ultra Low Input RNA for Illumina Sequencing' from Clontech,10090,16-cell stage embryo 4 cell 9,"For expression values, we aligned reads using bowtie 0.12.7, option --best, against the genome and transcriptome (Ensembl, version 16 May 2011) with the genotype of both strains, in mm9 coordinates",Non-uniquely mapped reads were removed,"Rpkmforgenes (available at http://sandberg.cmb.ki.se/rnaseq/), options -readcount -fulltranscript -mRNAnorm -rmnameoverlap -u, was used to generate RPKM values and read counts. We used a file with unique positions from Storvall et al. 2013 PLOS ONE.","For allelic ratios, we aligned using gsnap version 2012-07-20, with tolerance for known SNP positions",We used samtools mpileup to extract allelic counts,Genome_build: mm9,Supplementary_files_format_and_content: gene expression values (tab-delimited text),GPL13112,"Daniel,,Ramsköld",daniel.ramskold@ki.se,"Rickard Sandberg's group (rickard.sandberg@ki.se)  (2008-2014, 2018-); Rheumatology unit (2014-2018)",Karolinska Institutet,Nobels väg 3,Stockholm,17177,Sweden,0,Illumina HiSeq 2000,cDNA,transcriptomic,RNA-Seq,SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRX259129,BioSample: https://www.ncbi.nlm.nih.gov/biosample/SAMN01997306,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1112nnn/GSM1112514/suppl/GSM1112514_16cell_4-9_expression.txt.gz,,GSM1112514,,16C
SRX259130,GSM1112515,Public on Jan 10 2014,Apr 02 2013,May 15 2019,SRA,1,16-cell stage blastomere,Mus musculus,strain: CAST/EiJ(mother) x C57BL/6J(father),cross: first generation cross,developmental stage: 16-cell stage blastomere,,polyA RNA,We used lysis buffer of the kit 'SMARTer Ultra Low Input RNA for Illumina Sequencing' from Clontech,We used the kit 'SMARTer Ultra Low Input RNA for Illumina Sequencing' from Clontech,10090,16-cell stage embryo 5 cell 1,"For expression values, we aligned reads using bowtie 0.12.7, option --best, against the genome and transcriptome (Ensembl, version 16 May 2011) with the genotype of both strains, in mm9 coordinates",Non-uniquely mapped reads were removed,"Rpkmforgenes (available at http://sandberg.cmb.ki.se/rnaseq/), options -readcount -fulltranscript -mRNAnorm -rmnameoverlap -u, was used to generate RPKM values and read counts. We used a file with unique positions from Storvall et al. 2013 PLOS ONE.","For allelic ratios, we aligned using gsnap version 2012-07-20, with tolerance for known SNP positions",We used samtools mpileup to extract allelic counts,Genome_build: mm9,Supplementary_files_format_and_content: gene expression values (tab-delimited text),GPL13112,"Daniel,,Ramsköld",daniel.ramskold@ki.se,"Rickard Sandberg's group (rickard.sandberg@ki.se)  (2008-2014, 2018-); Rheumatology unit (2014-2018)",Karolinska Institutet,Nobels väg 3,Stockholm,17177,Sweden,0,Illumina HiSeq 2000,cDNA,transcriptomic,RNA-Seq,SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRX259130,BioSample: https://www.ncbi.nlm.nih.gov/biosample/SAMN01997307,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1112nnn/GSM1112515/suppl/GSM1112515_16cell_5-1_expression.txt.gz,,GSM1112515,,16C
